"Target","ChoiceOption","PID","condType","dyadID","PersonID","Time","gender","DyadPercentTimeChosen","SameTribe","similarity","mean_time_chosen","C_DyadTimeChosen","CW_DyadTimeChosen","CB_DyadTimeChosen"
"Alicia","Amber",16,"Rival",1,1,0,0,0.5,1,0.5076937,0.48240044555834,0.000509983070551168,0.0175995544416597,-0.0170895713711086
"Alicia","Amber",46,"Rival",1,1,0,0,0.55,1,0.5076937,0.48240044555834,0.0505099830705512,0.0675995544416598,-0.0170895713711086
"Alicia","Amber",18,"Rival",1,1,0,0,0.6,1,0.5076937,0.48240044555834,0.100509983070551,0.11759955444166,-0.0170895713711086
"Alicia","Amber",47,"Rival",1,1,0,0,0.444444444444444,1,0.5076937,0.48240044555834,-0.0550455724850044,-0.0379560011138959,-0.0170895713711086
"Alicia","Amber",48,"Rival",1,1,0,0,0.6,1,0.5076937,0.48240044555834,0.100509983070551,0.11759955444166,-0.0170895713711086
"Alicia","Amber",49,"Rival",1,1,0,0,0.672222222222222,1,0.5076937,0.48240044555834,0.172732205292773,0.189821776663882,-0.0170895713711086
"Alicia","Amber",58,"Rival",1,1,0,0,0.55,1,0.5076937,0.48240044555834,0.0505099830705512,0.0675995544416598,-0.0170895713711086
"Alicia","Amber",21,"Rival",1,1,0,0,0.5,1,0.5076937,0.48240044555834,0.000509983070551168,0.0175995544416597,-0.0170895713711086
"Alicia","Amber",3,"Rival",1,1,0,0,0.444444444444444,1,0.5076937,0.48240044555834,-0.0550455724850044,-0.0379560011138959,-0.0170895713711086
"Alicia","Amber",51,"Rival",1,1,0,0,0.255555555555556,1,0.5076937,0.48240044555834,-0.243934461373893,-0.226844890002785,-0.0170895713711086
"Alicia","Amber",60,"Rival",1,1,0,0,0.688888888888889,1,0.5076937,0.48240044555834,0.18939887195944,0.206488443330549,-0.0170895713711086
"Alicia","Amber",52,"Rival",1,1,0,0,0.4,1,0.5076937,0.48240044555834,-0.0994900169294489,-0.0824004455583403,-0.0170895713711086
"Alicia","Amber",55,"Rival",1,1,0,0,0.65,1,0.5076937,0.48240044555834,0.150509983070551,0.16759955444166,-0.0170895713711086
"Alicia","Amber",6,"Rival",1,1,0,0,0.35,1,0.5076937,0.48240044555834,-0.149490016929449,-0.13240044555834,-0.0170895713711086
"Alicia","Amber",15,"Rival",1,1,0,0,0.614285714285714,1,0.5076937,0.48240044555834,0.114795697356265,0.131885268727374,-0.0170895713711086
"Alicia","Amber",54,"Rival",1,1,0,0,0.888888888888889,1,0.5076937,0.48240044555834,0.38939887195944,0.406488443330549,-0.0170895713711086
"Alicia","Amber",27,"Rival",1,1,0,0,0.6875,1,0.5076937,0.48240044555834,0.188009983070551,0.20509955444166,-0.0170895713711086
"Alicia","Amber",57,"Rival",1,1,0,0,0.4,1,0.5076937,0.48240044555834,-0.0994900169294488,-0.0824004455583403,-0.0170895713711086
"Alicia","Amber",19,"Rival",1,1,0,0,0.65,1,0.5076937,0.48240044555834,0.150509983070551,0.16759955444166,-0.0170895713711086
"Alicia","Amber",9,"Rival",1,1,0,0,0.35,1,0.5076937,0.48240044555834,-0.149490016929449,-0.13240044555834,-0.0170895713711086
"Alicia","Amber",12,"Rival",1,1,0,0,0.4,1,0.5076937,0.48240044555834,-0.0994900169294488,-0.0824004455583403,-0.0170895713711086
"Alicia","Jenna L.",54,"Rival",2,1,0,0,0.675,0,0.5385388,0.463910934744268,0.175509983070551,0.211089065255732,-0.0355790821851807
"Alicia","Jenna L.",52,"Rival",2,1,0,0,0.8,0,0.5385388,0.463910934744268,0.300509983070551,0.336089065255732,-0.0355790821851807
"Alicia","Jenna L.",48,"Rival",2,1,0,0,0.9,0,0.5385388,0.463910934744268,0.400509983070551,0.436089065255732,-0.0355790821851807
"Alicia","Jenna L.",51,"Rival",2,1,0,0,0.377777777777778,0,0.5385388,0.463910934744268,-0.121712239151671,-0.0861331569664903,-0.0355790821851807
"Alicia","Jenna L.",5,"Rival",2,1,0,0,0.3,0,0.5385388,0.463910934744268,-0.199490016929449,-0.163910934744268,-0.0355790821851807
"Alicia","Jenna L.",53,"Rival",2,1,0,0,0.738888888888889,0,0.5385388,0.463910934744268,0.23939887195944,0.274977954144621,-0.0355790821851807
"Alicia","Jenna L.",7,"Rival",2,1,0,0,0.6,0,0.5385388,0.463910934744268,0.100509983070551,0.136089065255732,-0.0355790821851807
"Alicia","Jenna L.",8,"Rival",2,1,0,0,0.65,0,0.5385388,0.463910934744268,0.150509983070551,0.186089065255732,-0.0355790821851807
"Alicia","Jenna L.",1,"Rival",2,1,0,0,0.7,0,0.5385388,0.463910934744268,0.200509983070551,0.236089065255732,-0.0355790821851807
"Alicia","Jenna L.",10,"Rival",2,1,0,0,0.422222222222222,0,0.5385388,0.463910934744268,-0.0772677947072266,-0.0416887125220459,-0.0355790821851807
"Alicia","Jenna L.",2,"Rival",2,1,0,0,0.464285714285714,0,0.5385388,0.463910934744268,-0.0352043026437345,0.000374779541446213,-0.0355790821851807
"Alicia","Jenna L.",11,"Rival",2,1,0,0,0.688888888888889,0,0.5385388,0.463910934744268,0.18939887195944,0.224977954144621,-0.0355790821851807
"Alicia","Jenna L.",50,"Rival",2,1,0,0,0.5,0,0.5385388,0.463910934744268,0.000509983070551168,0.0360890652557319,-0.0355790821851807
"Alicia","Jenna L.",3,"Rival",2,1,0,0,0.45,0,0.5385388,0.463910934744268,-0.0494900169294489,-0.0139109347442681,-0.0355790821851807
"Alicia","Jenna L.",4,"Rival",2,1,0,0,0.6,0,0.5385388,0.463910934744268,0.100509983070551,0.136089065255732,-0.0355790821851807
"Alicia","Jenna L.",13,"Rival",2,1,0,0,0.7,0,0.5385388,0.463910934744268,0.200509983070551,0.236089065255732,-0.0355790821851807
"Alicia","Jenna L.",43,"Rival",2,1,0,0,0.6875,0,0.5385388,0.463910934744268,0.188009983070551,0.223589065255732,-0.0355790821851807
"Alicia","Jenna L.",14,"Rival",2,1,0,0,0.85,0,0.5385388,0.463910934744268,0.350509983070551,0.386089065255732,-0.0355790821851807
"Alicia","Jenna L.",6,"Rival",2,1,0,0,0.366666666666667,0,0.5385388,0.463910934744268,-0.132823350262782,-0.0972442680776014,-0.0355790821851807
"Alicia","Jenna L.",45,"Rival",2,1,0,0,0.85,0,0.5385388,0.463910934744268,0.350509983070551,0.386089065255732,-0.0355790821851807
"Alicia","Jenna L.",16,"Rival",2,1,0,0,0.75,0,0.5385388,0.463910934744268,0.250509983070551,0.286089065255732,-0.0355790821851807
"Alicia","Jenna L.",46,"Rival",2,1,0,0,0.683333333333333,0,0.5385388,0.463910934744268,0.183843316403885,0.219422398589065,-0.0355790821851807
"Alicia","Jenna L.",18,"Rival",2,1,0,0,0.7,0,0.5385388,0.463910934744268,0.200509983070551,0.236089065255732,-0.0355790821851807
"Alicia","Jenna L.",9,"Rival",2,1,0,0,0.5,0,0.5385388,0.463910934744268,0.000509983070551168,0.0360890652557319,-0.0355790821851807
"Alicia","Jenna L.",19,"Rival",2,1,0,0,0.5,0,0.5385388,0.463910934744268,0.000509983070551168,0.0360890652557319,-0.0355790821851807
"Alicia","Jenna L.",20,"Rival",2,1,0,0,0.627777777777778,0,0.5385388,0.463910934744268,0.128287760848329,0.16386684303351,-0.0355790821851807
"Alicia","Jenna L.",49,"Rival",2,1,0,0,0.5,0,0.5385388,0.463910934744268,0.000509983070551168,0.0360890652557319,-0.0355790821851807
"Alicia","Jenna L.",22,"Rival",2,1,0,0,0.35,0,0.5385388,0.463910934744268,-0.149490016929449,-0.113910934744268,-0.0355790821851807
"Alicia","Jenna L.",60,"Rival",2,1,0,0,0.633333333333333,0,0.5385388,0.463910934744268,0.133843316403884,0.169422398589065,-0.0355790821851807
"Alicia","Jenna L.",23,"Rival",2,1,0,0,0.311111111111111,0,0.5385388,0.463910934744268,-0.188378905818338,-0.152799823633157,-0.0355790821851807
"Alicia","Jenna L.",33,"Rival",2,1,0,0,0.683333333333333,0,0.5385388,0.463910934744268,0.183843316403885,0.219422398589065,-0.0355790821851807
"Alicia","Jenna L.",24,"Rival",2,1,0,0,0.7,0,0.5385388,0.463910934744268,0.200509983070551,0.236089065255732,-0.0355790821851807
"Alicia","Jenna L.",25,"Rival",2,1,0,0,0.5,0,0.5385388,0.463910934744268,0.000509983070551168,0.0360890652557319,-0.0355790821851807
"Alicia","Jenna L.",35,"Rival",2,1,0,0,0.6,0,0.5385388,0.463910934744268,0.100509983070551,0.136089065255732,-0.0355790821851807
"Alicia","Jenna L.",26,"Rival",2,1,0,0,0.763888888888889,0,0.5385388,0.463910934744268,0.26439887195944,0.299977954144621,-0.0355790821851807
"Alicia","Jenna L.",36,"Rival",2,1,0,0,0.875,0,0.5385388,0.463910934744268,0.375509983070551,0.411089065255732,-0.0355790821851807
"Alicia","Jenna L.",55,"Rival",2,1,0,0,0.888888888888889,0,0.5385388,0.463910934744268,0.38939887195944,0.424977954144621,-0.0355790821851807
"Alicia","Jenna L.",56,"Rival",2,1,0,0,0.477777777777778,0,0.5385388,0.463910934744268,-0.021712239151671,0.0138668430335097,-0.0355790821851807
"Alicia","Jenna L.",28,"Rival",2,1,0,0,0.564285714285714,0,0.5385388,0.463910934744268,0.0647956973562654,0.100374779541446,-0.0355790821851807
"Alicia","Jenna L.",57,"Rival",2,1,0,0,0.9,0,0.5385388,0.463910934744268,0.400509983070551,0.436089065255732,-0.0355790821851807
"Alicia","Jenna L.",30,"Rival",2,1,0,0,0.597222222222222,0,0.5385388,0.463910934744268,0.0977322052927734,0.133311287477954,-0.0355790821851807
"Alicia","Jenna L.",58,"Rival",2,1,0,0,0.622222222222222,0,0.5385388,0.463910934744268,0.122732205292773,0.158311287477954,-0.0355790821851807
"Alicia","Jenna L.",31,"Rival",2,1,0,0,0.6,0,0.5385388,0.463910934744268,0.100509983070551,0.136089065255732,-0.0355790821851807
"Alicia","Jenna L.",59,"Rival",2,1,0,0,0.5,0,0.5385388,0.463910934744268,0.000509983070551168,0.0360890652557319,-0.0355790821851807
"Alicia","Jenna L.",32,"Rival",2,1,0,0,0.522222222222222,0,0.5385388,0.463910934744268,0.0227322052927733,0.0583112874779541,-0.0355790821851807
"Alicia","Jenna L.",42,"Rival",2,1,0,0,0.461111111111111,0,0.5385388,0.463910934744268,-0.0383789058183377,-0.00279982363315701,-0.0355790821851807
"Alicia","Jenna L.",40,"Rival",2,1,0,0,0.783333333333333,0,0.5385388,0.463910934744268,0.283843316403884,0.319422398589065,-0.0355790821851807
"Alicia","Jenna L.",34,"Rival",2,1,0,0,0.7,0,0.5385388,0.463910934744268,0.200509983070551,0.236089065255732,-0.0355790821851807
"Alicia","Jenna L.",44,"Rival",2,1,0,0,0.444444444444444,0,0.5385388,0.463910934744268,-0.0550455724850044,-0.0194664902998237,-0.0355790821851807
"Alicia","Jenna L.",15,"Rival",2,1,0,0,0.522222222222222,0,0.5385388,0.463910934744268,0.0227322052927733,0.0583112874779541,-0.0355790821851807
"Alicia","Jenna L.",37,"Rival",2,1,0,0,0.5,0,0.5385388,0.463910934744268,0.000509983070551168,0.0360890652557319,-0.0355790821851807
"Alicia","Jenna L.",39,"Rival",2,1,0,0,0.6,0,0.5385388,0.463910934744268,0.100509983070551,0.136089065255732,-0.0355790821851807
"Alicia","Jenna L.",41,"Rival",2,1,0,0,0.65,0,0.5385388,0.463910934744268,0.150509983070551,0.186089065255732,-0.0355790821851807
"Alicia","Jenna L.",12,"Rival",2,1,0,0,0.55,0,0.5385388,0.463910934744268,0.0505099830705512,0.086089065255732,-0.0355790821851807
"Alicia","Jenna L.",21,"Rival",2,1,0,0,0.95,0,0.5385388,0.463910934744268,0.450509983070551,0.486089065255732,-0.0355790821851807
"Alicia","Jenna L.",27,"Rival",2,1,0,0,0.744444444444444,0,0.5385388,0.463910934744268,0.244954427514996,0.280533509700176,-0.0355790821851807
"Alicia","Jenna L.",47,"Rival",2,1,0,0,0.627777777777778,0,0.5385388,0.463910934744268,0.128287760848329,0.16386684303351,-0.0355790821851807
"Alicia","Rob M.",25,"Rival",3,1,0,0,0.7,1,0.6506402,0.520883226584981,0.200509983070551,0.179116773415019,0.0213932096555322
"Alicia","Rob M.",10,"Rival",3,1,0,0,0.611111111111111,1,0.6506402,0.520883226584981,0.111621094181662,0.0902278845261302,0.0213932096555322
"Alicia","Rob M.",22,"Rival",3,1,0,0,0.622222222222222,1,0.6506402,0.520883226584981,0.122732205292773,0.101338995637241,0.0213932096555322
"Alicia","Rob M.",5,"Rival",3,1,0,0,0.55,1,0.6506402,0.520883226584981,0.0505099830705512,0.0291167734150191,0.0213932096555322
"Alicia","Rob M.",7,"Rival",3,1,0,0,0.65,1,0.6506402,0.520883226584981,0.150509983070551,0.129116773415019,0.0213932096555322
"Alicia","Rob M.",13,"Rival",3,1,0,0,0.666666666666667,1,0.6506402,0.520883226584981,0.167176649737218,0.145783440081686,0.0213932096555322
"Alicia","Rob M.",15,"Rival",3,1,0,0,0.688888888888889,1,0.6506402,0.520883226584981,0.18939887195944,0.168005662303908,0.0213932096555322
"Alicia","Rob M.",16,"Rival",3,1,0,0,0.7,1,0.6506402,0.520883226584981,0.200509983070551,0.179116773415019,0.0213932096555322
"Alicia","Rob M.",8,"Rival",3,1,0,0,0.55,1,0.6506402,0.520883226584981,0.0505099830705512,0.0291167734150191,0.0213932096555322
"Alicia","Rob M.",14,"Rival",3,1,0,0,0.65,1,0.6506402,0.520883226584981,0.150509983070551,0.129116773415019,0.0213932096555322
"Alicia","Rob M.",19,"Rival",3,1,0,0,0.794444444444444,1,0.6506402,0.520883226584981,0.294954427514996,0.273561217859463,0.0213932096555322
"Alicia","Rob M.",48,"Rival",3,1,0,0,0.65,1,0.6506402,0.520883226584981,0.150509983070551,0.129116773415019,0.0213932096555322
"Alicia","Rob M.",20,"Rival",3,1,0,0,0.738888888888889,1,0.6506402,0.520883226584981,0.23939887195944,0.218005662303908,0.0213932096555322
"Alicia","Rob M.",51,"Rival",3,1,0,0,0.611111111111111,1,0.6506402,0.520883226584981,0.111621094181662,0.0902278845261301,0.0213932096555322
"Alicia","Rob M.",4,"Rival",3,1,0,0,0.85,1,0.6506402,0.520883226584981,0.350509983070551,0.329116773415019,0.0213932096555322
"Alicia","Rob M.",23,"Rival",3,1,0,0,0.236111111111111,1,0.6506402,0.520883226584981,-0.263378905818338,-0.28477211547387,0.0213932096555322
"Alicia","Rob M.",33,"Rival",3,1,0,0,0.6,1,0.6506402,0.520883226584981,0.100509983070551,0.079116773415019,0.0213932096555322
"Alicia","Rob M.",52,"Rival",3,1,0,0,0.6,1,0.6506402,0.520883226584981,0.100509983070551,0.079116773415019,0.0213932096555322
"Alicia","Rob M.",53,"Rival",3,1,0,0,0.7,1,0.6506402,0.520883226584981,0.200509983070551,0.179116773415019,0.0213932096555322
"Alicia","Rob M.",35,"Rival",3,1,0,0,0.4,1,0.6506402,0.520883226584981,-0.0994900169294488,-0.120883226584981,0.0213932096555322
"Alicia","Rob M.",54,"Rival",3,1,0,0,0.597222222222222,1,0.6506402,0.520883226584981,0.0977322052927734,0.0763389956372412,0.0213932096555322
"Alicia","Rob M.",26,"Rival",3,1,0,0,0.708333333333333,1,0.6506402,0.520883226584981,0.208843316403884,0.187450106748352,0.0213932096555322
"Alicia","Rob M.",24,"Rival",3,1,0,0,0.6,1,0.6506402,0.520883226584981,0.100509983070551,0.079116773415019,0.0213932096555322
"Alicia","Rob M.",56,"Rival",3,1,0,0,0.597222222222222,1,0.6506402,0.520883226584981,0.0977322052927734,0.0763389956372412,0.0213932096555322
"Alicia","Rob M.",1,"Rival",3,1,0,0,0.45,1,0.6506402,0.520883226584981,-0.0494900169294489,-0.070883226584981,0.0213932096555322
"Alicia","Rob M.",28,"Rival",3,1,0,0,0.638888888888889,1,0.6506402,0.520883226584981,0.13939887195944,0.118005662303908,0.0213932096555322
"Alicia","Rob M.",57,"Rival",3,1,0,0,0.55,1,0.6506402,0.520883226584981,0.0505099830705512,0.0291167734150191,0.0213932096555322
"Alicia","Rob M.",2,"Rival",3,1,0,0,0.674603174603175,1,0.6506402,0.520883226584981,0.175113157673726,0.153719948018194,0.0213932096555322
"Alicia","Rob M.",58,"Rival",3,1,0,0,0.85,1,0.6506402,0.520883226584981,0.350509983070551,0.329116773415019,0.0213932096555322
"Alicia","Rob M.",3,"Rival",3,1,0,0,0.683333333333333,1,0.6506402,0.520883226584981,0.183843316403885,0.162450106748352,0.0213932096555322
"Alicia","Rob M.",50,"Rival",3,1,0,0,0.5,1,0.6506402,0.520883226584981,0.000509983070551168,-0.020883226584981,0.0213932096555322
"Alicia","Rob M.",59,"Rival",3,1,0,0,0.6,1,0.6506402,0.520883226584981,0.100509983070551,0.079116773415019,0.0213932096555322
"Alicia","Rob M.",32,"Rival",3,1,0,0,0.55,1,0.6506402,0.520883226584981,0.0505099830705512,0.0291167734150191,0.0213932096555322
"Alicia","Rob M.",60,"Rival",3,1,0,0,0.85,1,0.6506402,0.520883226584981,0.350509983070551,0.329116773415019,0.0213932096555322
"Alicia","Rob M.",6,"Rival",3,1,0,0,0.694444444444444,1,0.6506402,0.520883226584981,0.194954427514996,0.173561217859463,0.0213932096555322
"Alicia","Rob M.",34,"Rival",3,1,0,0,0.577777777777778,1,0.6506402,0.520883226584981,0.0782877608483289,0.0568945511927967,0.0213932096555322
"Alicia","Rob M.",45,"Rival",3,1,0,0,0.95,1,0.6506402,0.520883226584981,0.450509983070551,0.429116773415019,0.0213932096555322
"Alicia","Rob M.",18,"Rival",3,1,0,0,0.638888888888889,1,0.6506402,0.520883226584981,0.13939887195944,0.118005662303908,0.0213932096555322
"Alicia","Rob M.",9,"Rival",3,1,0,0,0.8,1,0.6506402,0.520883226584981,0.300509983070551,0.279116773415019,0.0213932096555322
"Alicia","Rob M.",11,"Rival",3,1,0,0,0.783333333333333,1,0.6506402,0.520883226584981,0.283843316403884,0.262450106748352,0.0213932096555322
"Alicia","Rob M.",12,"Rival",3,1,0,0,0.744444444444444,1,0.6506402,0.520883226584981,0.244954427514996,0.223561217859463,0.0213932096555322
"Alicia","Rob M.",43,"Rival",3,1,0,0,0.7,1,0.6506402,0.520883226584981,0.200509983070551,0.179116773415019,0.0213932096555322
"Alicia","Rob M.",46,"Rival",3,1,0,0,0.7,1,0.6506402,0.520883226584981,0.200509983070551,0.179116773415019,0.0213932096555322
"Alicia","Rob M.",39,"Rival",3,1,0,0,0.8,1,0.6506402,0.520883226584981,0.300509983070551,0.279116773415019,0.0213932096555322
"Alicia","Rob M.",42,"Rival",3,1,0,0,0.483333333333333,1,0.6506402,0.520883226584981,-0.0161566835961156,-0.0375498932516477,0.0213932096555322
"Alicia","Rob M.",30,"Rival",3,1,0,0,0.444444444444444,1,0.6506402,0.520883226584981,-0.0550455724850044,-0.0764387821405366,0.0213932096555322
"Alicia","Rob M.",49,"Rival",3,1,0,0,0.45,1,0.6506402,0.520883226584981,-0.0494900169294489,-0.070883226584981,0.0213932096555322
"Alicia","Rob M.",55,"Rival",3,1,0,0,0.65,1,0.6506402,0.520883226584981,0.150509983070551,0.129116773415019,0.0213932096555322
"Alicia","Rob M.",47,"Rival",3,1,0,0,0.4375,1,0.6506402,0.520883226584981,-0.0619900169294488,-0.083383226584981,0.0213932096555322
"Alicia","Rob M.",44,"Rival",3,1,0,0,0.8,1,0.6506402,0.520883226584981,0.300509983070551,0.279116773415019,0.0213932096555322
"Alicia","Rob M.",31,"Rival",3,1,0,0,0.5,1,0.6506402,0.520883226584981,0.000509983070551168,-0.020883226584981,0.0213932096555322
"Alicia","Rob M.",21,"Rival",3,1,0,0,0.35,1,0.6506402,0.520883226584981,-0.149490016929449,-0.170883226584981,0.0213932096555322
"Alicia","Rob M.",37,"Rival",3,1,0,0,0.75,1,0.6506402,0.520883226584981,0.250509983070551,0.229116773415019,0.0213932096555322
"Alicia","Rob M.",36,"Rival",3,1,0,0,0.6,1,0.6506402,0.520883226584981,0.100509983070551,0.0791167734150191,0.0213932096555322
"Alicia","Rob M.",41,"Rival",3,1,0,0,0.466666666666667,1,0.6506402,0.520883226584981,-0.0328233502627822,-0.0542165599183143,0.0213932096555322
"Alicia","Rob M.",27,"Rival",3,1,0,0,0.725,1,0.6506402,0.520883226584981,0.225509983070551,0.204116773415019,0.0213932096555322
"Alicia","Rob M.",40,"Rival",3,1,0,0,0.466666666666667,1,0.6506402,0.520883226584981,-0.0328233502627822,-0.0542165599183143,0.0213932096555322
"Alicia","Rupert",16,"Rival",4,1,0,0,0.4,0,0.5850022,0.486384943841084,-0.0994900169294488,-0.0863849438410842,-0.0131050730883646
"Alicia","Rupert",23,"Rival",4,1,0,0,0.409722222222222,0,0.5850022,0.486384943841084,-0.0897677947072266,-0.076662721618862,-0.0131050730883646
"Alicia","Rupert",13,"Rival",4,1,0,0,0.627777777777778,0,0.5850022,0.486384943841084,0.128287760848329,0.141392833936694,-0.0131050730883646
"Alicia","Rupert",26,"Rival",4,1,0,0,0.6875,0,0.5850022,0.486384943841084,0.188009983070551,0.201115056158916,-0.0131050730883646
"Alicia","Rupert",22,"Rival",4,1,0,0,0.55,0,0.5850022,0.486384943841084,0.0505099830705512,0.0636150561589158,-0.0131050730883646
"Alicia","Rupert",28,"Rival",4,1,0,0,0.6375,0,0.5850022,0.486384943841084,0.138009983070551,0.151115056158916,-0.0131050730883646
"Alicia","Rupert",20,"Rival",4,1,0,0,0.305555555555556,0,0.5850022,0.486384943841084,-0.193934461373893,-0.180829388285529,-0.0131050730883646
"Alicia","Rupert",25,"Rival",4,1,0,0,0.5,0,0.5850022,0.486384943841084,0.000509983070551168,0.0136150561589158,-0.0131050730883646
"Alicia","Rupert",53,"Rival",4,1,0,0,0.433333333333333,0,0.5850022,0.486384943841084,-0.0661566835961155,-0.0530516105077509,-0.0131050730883646
"Alicia","Rupert",24,"Rival",4,1,0,0,0.55,0,0.5850022,0.486384943841084,0.0505099830705512,0.0636150561589158,-0.0131050730883646
"Alicia","Rupert",32,"Rival",4,1,0,0,0.5,0,0.5850022,0.486384943841084,0.000509983070551168,0.0136150561589158,-0.0131050730883646
"Alicia","Rupert",4,"Rival",4,1,0,0,0.5,0,0.5850022,0.486384943841084,0.000509983070551168,0.0136150561589158,-0.0131050730883646
