"","dyad","similarity","Time","correlation","PID","condType","PercentChosen"
"82","AliciaAmber",0.43745762,2,0.36753410715728,33,"Friend",0.4
"83","AliciaAmber",0.43745762,2,0.36753410715728,6,"Friend",0.5
"84","AliciaAmber",0.43745762,2,0.36753410715728,25,"Friend",0.45
"85","AliciaAmber",0.43745762,2,0.36753410715728,27,"Friend",0.3
"86","AliciaAmber",0.43745762,2,0.36753410715728,47,"Friend",0.652777777777778
"87","AliciaAmber",0.43745762,2,0.36753410715728,30,"Friend",0.277777777777778
"88","AliciaAmber",0.43745762,2,0.36753410715728,42,"Friend",0.316666666666667
"89","AliciaAmber",0.43745762,2,0.36753410715728,14,"Friend",0.35
"90","AliciaAmber",0.43745762,2,0.36753410715728,34,"Friend",0.55
"91","AliciaAmber",0.43745762,2,0.36753410715728,53,"Friend",0.25
"92","AliciaAmber",0.43745762,2,0.36753410715728,16,"Friend",0.322222222222222
"93","AliciaAmber",0.43745762,2,0.36753410715728,21,"Friend",0.65
"94","AliciaAmber",0.43745762,2,0.36753410715728,11,"Friend",0.5
"95","AliciaAmber",0.43745762,2,0.36753410715728,23,"Friend",0.520833333333333
"96","AliciaAmber",0.43745762,2,0.36753410715728,52,"Friend",0.45
"97","AliciaAmber",0.43745762,2,0.36753410715728,15,"Friend",0.516666666666667
"98","AliciaAmber",0.43745762,2,0.36753410715728,35,"Friend",0.311111111111111
"99","AliciaAmber",0.43745762,2,0.36753410715728,54,"Friend",0.3
"100","AliciaAmber",0.43745762,2,0.36753410715728,10,"Friend",0.333333333333333
"101","AliciaAmber",0.43745762,2,0.36753410715728,58,"Friend",0.527777777777778
"102","AliciaAmber",0.43745762,2,0.36753410715728,12,"Friend",0.75
"103","AliciaAmber",0.43745762,2,0.36753410715728,48,"Friend",0.6
"104","AliciaAmber",0.43745762,2,0.36753410715728,60,"Friend",0.15
"105","AliciaAmber",0.43745762,2,0.36753410715728,59,"Friend",0.422222222222222
"106","AliciaAmber",0.43745762,2,0.36753410715728,28,"Friend",0.2
"107","AliciaAmber",0.43745762,2,0.36753410715728,36,"Friend",0.55
"108","AliciaAmber",0.43745762,2,0.36753410715728,31,"Friend",0.314285714285714
"109","AliciaAmber",0.43745762,2,0.36753410715728,18,"Friend",0.65
"110","AliciaAmber",0.43745762,2,0.36753410715728,49,"Friend",0.4
"111","AliciaAmber",0.43745762,2,0.36753410715728,37,"Friend",0.45
"112","AliciaAmber",0.43745762,2,0.36753410715728,55,"Friend",0.5
"113","AliciaAmber",0.43745762,2,0.36753410715728,19,"Friend",0.55
"114","AliciaAmber",0.43745762,2,0.36753410715728,50,"Friend",0.270833333333333
"115","AliciaAmber",0.47077096,4,0.36753410715728,1,"Friend",0.5
"116","AliciaAmber",0.47077096,4,0.36753410715728,56,"Friend",0.416666666666667
"117","AliciaAmber",0.47077096,4,0.36753410715728,3,"Friend",0.677777777777778
"118","AliciaAmber",0.47077096,4,0.36753410715728,32,"Friend",0.211111111111111
"119","AliciaAmber",0.47077096,4,0.36753410715728,5,"Friend",0.55
"120","AliciaAmber",0.47077096,4,0.36753410715728,7,"Friend",0.483333333333333
"121","AliciaAmber",0.47077096,4,0.36753410715728,26,"Friend",0.325
"122","AliciaAmber",0.47077096,4,0.36753410715728,39,"Friend",0.416666666666667
"123","AliciaAmber",0.47077096,4,0.36753410715728,2,"Friend",0.666666666666667
"124","AliciaAmber",0.47077096,4,0.36753410715728,41,"Friend",0.6
"125","AliciaAmber",0.47077096,4,0.36753410715728,13,"Friend",0.35
"126","AliciaAmber",0.47077096,4,0.36753410715728,43,"Friend",0.35
"127","AliciaAmber",0.47077096,4,0.36753410715728,45,"Friend",0.5
"128","AliciaAmber",0.47077096,4,0.36753410715728,8,"Friend",0.427777777777778
"129","AliciaAmber",0.47077096,4,0.36753410715728,20,"Friend",0.284722222222222
"130","AliciaAmber",0.47077096,4,0.36753410715728,40,"Friend",0.6
"131","AliciaAmber",0.47077096,4,0.36753410715728,22,"Friend",0.65
"132","AliciaAmber",0.47077096,4,0.36753410715728,51,"Friend",0.5
"133","AliciaAmber",0.47077096,4,0.36753410715728,24,"Friend",0.45
"134","AliciaAmber",0.47077096,4,0.36753410715728,44,"Friend",0.45
"135","AliciaAmber",0.47077096,4,0.36753410715728,46,"Friend",0.35
"136","AliciaAmber",0.47077096,4,0.36753410715728,9,"Friend",0.361111111111111
"137","AliciaAmber",0.47077096,4,0.36753410715728,57,"Friend",0.738888888888889
"138","AliciaAmber",0.47077096,4,0.36753410715728,4,"Friend",0.372222222222222
"139","AliciaAmber",0.47077096,4,0.36753410715728,33,"Friend",0.4
"140","AliciaAmber",0.47077096,4,0.36753410715728,6,"Friend",0.5
"141","AliciaAmber",0.47077096,4,0.36753410715728,25,"Friend",0.45
"142","AliciaAmber",0.47077096,4,0.36753410715728,27,"Friend",0.3
"143","AliciaAmber",0.47077096,4,0.36753410715728,47,"Friend",0.652777777777778
"144","AliciaAmber",0.47077096,4,0.36753410715728,30,"Friend",0.277777777777778
"145","AliciaAmber",0.47077096,4,0.36753410715728,42,"Friend",0.316666666666667
"146","AliciaAmber",0.47077096,4,0.36753410715728,14,"Friend",0.35
"147","AliciaAmber",0.47077096,4,0.36753410715728,34,"Friend",0.55
"148","AliciaAmber",0.47077096,4,0.36753410715728,53,"Friend",0.25
"149","AliciaAmber",0.47077096,4,0.36753410715728,16,"Friend",0.322222222222222
"150","AliciaAmber",0.47077096,4,0.36753410715728,21,"Friend",0.65
"151","AliciaAmber",0.47077096,4,0.36753410715728,11,"Friend",0.5
"152","AliciaAmber",0.47077096,4,0.36753410715728,23,"Friend",0.520833333333333
"153","AliciaAmber",0.47077096,4,0.36753410715728,52,"Friend",0.45
"154","AliciaAmber",0.47077096,4,0.36753410715728,15,"Friend",0.516666666666667
"155","AliciaAmber",0.47077096,4,0.36753410715728,35,"Friend",0.311111111111111
"156","AliciaAmber",0.47077096,4,0.36753410715728,54,"Friend",0.3
"157","AliciaAmber",0.47077096,4,0.36753410715728,10,"Friend",0.333333333333333
"158","AliciaAmber",0.47077096,4,0.36753410715728,58,"Friend",0.527777777777778
"159","AliciaAmber",0.47077096,4,0.36753410715728,12,"Friend",0.75
"160","AliciaAmber",0.47077096,4,0.36753410715728,48,"Friend",0.6
"161","AliciaAmber",0.47077096,4,0.36753410715728,60,"Friend",0.15
"162","AliciaAmber",0.47077096,4,0.36753410715728,59,"Friend",0.422222222222222
"163","AliciaAmber",0.47077096,4,0.36753410715728,28,"Friend",0.2
"164","AliciaAmber",0.47077096,4,0.36753410715728,36,"Friend",0.55
"165","AliciaAmber",0.47077096,4,0.36753410715728,31,"Friend",0.314285714285714
"166","AliciaAmber",0.47077096,4,0.36753410715728,18,"Friend",0.65
"167","AliciaAmber",0.47077096,4,0.36753410715728,49,"Friend",0.4
"168","AliciaAmber",0.47077096,4,0.36753410715728,37,"Friend",0.45
"169","AliciaAmber",0.47077096,4,0.36753410715728,55,"Friend",0.5
"170","AliciaAmber",0.47077096,4,0.36753410715728,19,"Friend",0.55
"171","AliciaAmber",0.47077096,4,0.36753410715728,50,"Friend",0.270833333333333
"172","AliciaAmber",0.36773416,1,0.36753410715728,1,"Friend",0.5
"173","AliciaAmber",0.36773416,1,0.36753410715728,56,"Friend",0.416666666666667
"174","AliciaAmber",0.36773416,1,0.36753410715728,3,"Friend",0.677777777777778
"175","AliciaAmber",0.36773416,1,0.36753410715728,32,"Friend",0.211111111111111
"176","AliciaAmber",0.36773416,1,0.36753410715728,5,"Friend",0.55
"177","AliciaAmber",0.36773416,1,0.36753410715728,7,"Friend",0.483333333333333
"178","AliciaAmber",0.36773416,1,0.36753410715728,26,"Friend",0.325
"179","AliciaAmber",0.36773416,1,0.36753410715728,39,"Friend",0.416666666666667
"180","AliciaAmber",0.36773416,1,0.36753410715728,2,"Friend",0.666666666666667
"181","AliciaAmber",0.36773416,1,0.36753410715728,41,"Friend",0.6
"182","AliciaAmber",0.36773416,1,0.36753410715728,13,"Friend",0.35
"183","AliciaAmber",0.36773416,1,0.36753410715728,43,"Friend",0.35
"184","AliciaAmber",0.36773416,1,0.36753410715728,45,"Friend",0.5
"185","AliciaAmber",0.36773416,1,0.36753410715728,8,"Friend",0.427777777777778
"186","AliciaAmber",0.36773416,1,0.36753410715728,20,"Friend",0.284722222222222
"187","AliciaAmber",0.36773416,1,0.36753410715728,40,"Friend",0.6
"188","AliciaAmber",0.36773416,1,0.36753410715728,22,"Friend",0.65
"189","AliciaAmber",0.36773416,1,0.36753410715728,51,"Friend",0.5
"190","AliciaAmber",0.36773416,1,0.36753410715728,24,"Friend",0.45
"191","AliciaAmber",0.36773416,1,0.36753410715728,44,"Friend",0.45
"192","AliciaAmber",0.36773416,1,0.36753410715728,46,"Friend",0.35
"193","AliciaAmber",0.36773416,1,0.36753410715728,9,"Friend",0.361111111111111
"194","AliciaAmber",0.36773416,1,0.36753410715728,57,"Friend",0.738888888888889
"195","AliciaAmber",0.36773416,1,0.36753410715728,4,"Friend",0.372222222222222
"196","AliciaAmber",0.36773416,1,0.36753410715728,33,"Friend",0.4
"197","AliciaAmber",0.36773416,1,0.36753410715728,6,"Friend",0.5
"198","AliciaAmber",0.36773416,1,0.36753410715728,25,"Friend",0.45
"199","AliciaAmber",0.36773416,1,0.36753410715728,27,"Friend",0.3
"200","AliciaAmber",0.36773416,1,0.36753410715728,47,"Friend",0.652777777777778
"201","AliciaAmber",0.36773416,1,0.36753410715728,30,"Friend",0.277777777777778
"202","AliciaAmber",0.36773416,1,0.36753410715728,42,"Friend",0.316666666666667
"203","AliciaAmber",0.36773416,1,0.36753410715728,14,"Friend",0.35
"204","AliciaAmber",0.36773416,1,0.36753410715728,34,"Friend",0.55
"205","AliciaAmber",0.36773416,1,0.36753410715728,53,"Friend",0.25
"206","AliciaAmber",0.36773416,1,0.36753410715728,16,"Friend",0.322222222222222
"207","AliciaAmber",0.36773416,1,0.36753410715728,21,"Friend",0.65
"208","AliciaAmber",0.36773416,1,0.36753410715728,11,"Friend",0.5
"209","AliciaAmber",0.36773416,1,0.36753410715728,23,"Friend",0.520833333333333
"210","AliciaAmber",0.36773416,1,0.36753410715728,52,"Friend",0.45
"211","AliciaAmber",0.36773416,1,0.36753410715728,15,"Friend",0.516666666666667
"212","AliciaAmber",0.36773416,1,0.36753410715728,35,"Friend",0.311111111111111
"213","AliciaAmber",0.36773416,1,0.36753410715728,54,"Friend",0.3
"214","AliciaAmber",0.36773416,1,0.36753410715728,10,"Friend",0.333333333333333
"215","AliciaAmber",0.36773416,1,0.36753410715728,58,"Friend",0.527777777777778
"216","AliciaAmber",0.36773416,1,0.36753410715728,12,"Friend",0.75
"217","AliciaAmber",0.36773416,1,0.36753410715728,48,"Friend",0.6
"218","AliciaAmber",0.36773416,1,0.36753410715728,60,"Friend",0.15
"219","AliciaAmber",0.36773416,1,0.36753410715728,59,"Friend",0.422222222222222
"220","AliciaAmber",0.36773416,1,0.36753410715728,28,"Friend",0.2
"221","AliciaAmber",0.36773416,1,0.36753410715728,36,"Friend",0.55
"222","AliciaAmber",0.36773416,1,0.36753410715728,31,"Friend",0.314285714285714
"223","AliciaAmber",0.36773416,1,0.36753410715728,18,"Friend",0.65
"224","AliciaAmber",0.36773416,1,0.36753410715728,49,"Friend",0.4
"225","AliciaAmber",0.36773416,1,0.36753410715728,37,"Friend",0.45
"226","AliciaAmber",0.36773416,1,0.36753410715728,55,"Friend",0.5
"227","AliciaAmber",0.36773416,1,0.36753410715728,19,"Friend",0.55
"228","AliciaAmber",0.36773416,1,0.36753410715728,50,"Friend",0.270833333333333
"229","AliciaAmber",0.5653118,3,0.36753410715728,1,"Friend",0.5
"230","AliciaAmber",0.5653118,3,0.36753410715728,56,"Friend",0.416666666666667
"231","AliciaAmber",0.5653118,3,0.36753410715728,3,"Friend",0.677777777777778
"232","AliciaAmber",0.5653118,3,0.36753410715728,32,"Friend",0.211111111111111
"233","AliciaAmber",0.5653118,3,0.36753410715728,5,"Friend",0.55
"234","AliciaAmber",0.5653118,3,0.36753410715728,7,"Friend",0.483333333333333
"235","AliciaAmber",0.5653118,3,0.36753410715728,26,"Friend",0.325
"236","AliciaAmber",0.5653118,3,0.36753410715728,39,"Friend",0.416666666666667
"237","AliciaAmber",0.5653118,3,0.36753410715728,2,"Friend",0.666666666666667
"238","AliciaAmber",0.5653118,3,0.36753410715728,41,"Friend",0.6
"239","AliciaAmber",0.5653118,3,0.36753410715728,13,"Friend",0.35
"240","AliciaAmber",0.5653118,3,0.36753410715728,43,"Friend",0.35
"241","AliciaAmber",0.5653118,3,0.36753410715728,45,"Friend",0.5
"242","AliciaAmber",0.5653118,3,0.36753410715728,8,"Friend",0.427777777777778
"243","AliciaAmber",0.5653118,3,0.36753410715728,20,"Friend",0.284722222222222
"244","AliciaAmber",0.5653118,3,0.36753410715728,40,"Friend",0.6
"245","AliciaAmber",0.5653118,3,0.36753410715728,22,"Friend",0.65
"246","AliciaAmber",0.5653118,3,0.36753410715728,51,"Friend",0.5
"247","AliciaAmber",0.5653118,3,0.36753410715728,24,"Friend",0.45
"248","AliciaAmber",0.5653118,3,0.36753410715728,44,"Friend",0.45
"249","AliciaAmber",0.5653118,3,0.36753410715728,46,"Friend",0.35
"250","AliciaAmber",0.5653118,3,0.36753410715728,9,"Friend",0.361111111111111
"251","AliciaAmber",0.5653118,3,0.36753410715728,57,"Friend",0.738888888888889
"252","AliciaAmber",0.5653118,3,0.36753410715728,4,"Friend",0.372222222222222
"253","AliciaAmber",0.5653118,3,0.36753410715728,33,"Friend",0.4
"254","AliciaAmber",0.5653118,3,0.36753410715728,6,"Friend",0.5
"255","AliciaAmber",0.5653118,3,0.36753410715728,25,"Friend",0.45
"256","AliciaAmber",0.5653118,3,0.36753410715728,27,"Friend",0.3
"257","AliciaAmber",0.5653118,3,0.36753410715728,47,"Friend",0.652777777777778
"258","AliciaAmber",0.5653118,3,0.36753410715728,30,"Friend",0.277777777777778
"259","AliciaAmber",0.5653118,3,0.36753410715728,42,"Friend",0.316666666666667
"260","AliciaAmber",0.5653118,3,0.36753410715728,14,"Friend",0.35
"261","AliciaAmber",0.5653118,3,0.36753410715728,34,"Friend",0.55
"262","AliciaAmber",0.5653118,3,0.36753410715728,53,"Friend",0.25
"263","AliciaAmber",0.5653118,3,0.36753410715728,16,"Friend",0.322222222222222
"264","AliciaAmber",0.5653118,3,0.36753410715728,21,"Friend",0.65
"265","AliciaAmber",0.5653118,3,0.36753410715728,11,"Friend",0.5
"266","AliciaAmber",0.5653118,3,0.36753410715728,23,"Friend",0.520833333333333
"267","AliciaAmber",0.5653118,3,0.36753410715728,52,"Friend",0.45
"268","AliciaAmber",0.5653118,3,0.36753410715728,15,"Friend",0.516666666666667
"269","AliciaAmber",0.5653118,3,0.36753410715728,35,"Friend",0.311111111111111
"270","AliciaAmber",0.5653118,3,0.36753410715728,54,"Friend",0.3
"271","AliciaAmber",0.5653118,3,0.36753410715728,10,"Friend",0.333333333333333
"272","AliciaAmber",0.5653118,3,0.36753410715728,58,"Friend",0.527777777777778
"273","AliciaAmber",0.5653118,3,0.36753410715728,12,"Friend",0.75
"274","AliciaAmber",0.5653118,3,0.36753410715728,48,"Friend",0.6
"275","AliciaAmber",0.5653118,3,0.36753410715728,60,"Friend",0.15
"276","AliciaAmber",0.5653118,3,0.36753410715728,59,"Friend",0.422222222222222
"277","AliciaAmber",0.5653118,3,0.36753410715728,28,"Friend",0.2
"278","AliciaAmber",0.5653118,3,0.36753410715728,36,"Friend",0.55
"279","AliciaAmber",0.5653118,3,0.36753410715728,31,"Friend",0.314285714285714
"280","AliciaAmber",0.5653118,3,0.36753410715728,18,"Friend",0.65
"281","AliciaAmber",0.5653118,3,0.36753410715728,49,"Friend",0.4
"282","AliciaAmber",0.5653118,3,0.36753410715728,37,"Friend",0.45
"283","AliciaAmber",0.5653118,3,0.36753410715728,55,"Friend",0.5
"284","AliciaAmber",0.5653118,3,0.36753410715728,19,"Friend",0.55
"285","AliciaAmber",0.5653118,3,0.36753410715728,50,"Friend",0.270833333333333
"286","AliciaAmber",0.73037714,5,0.36753410715728,1,"Friend",0.5
"287","AliciaAmber",0.73037714,5,0.36753410715728,56,"Friend",0.416666666666667
"288","AliciaAmber",0.73037714,5,0.36753410715728,3,"Friend",0.677777777777778
"289","AliciaAmber",0.73037714,5,0.36753410715728,32,"Friend",0.211111111111111
"290","AliciaAmber",0.73037714,5,0.36753410715728,5,"Friend",0.55
"291","AliciaAmber",0.73037714,5,0.36753410715728,7,"Friend",0.483333333333333
"292","AliciaAmber",0.73037714,5,0.36753410715728,26,"Friend",0.325
"293","AliciaAmber",0.73037714,5,0.36753410715728,39,"Friend",0.416666666666667
"294","AliciaAmber",0.73037714,5,0.36753410715728,2,"Friend",0.666666666666667
"295","AliciaAmber",0.73037714,5,0.36753410715728,41,"Friend",0.6
"296","AliciaAmber",0.73037714,5,0.36753410715728,13,"Friend",0.35
"297","AliciaAmber",0.73037714,5,0.36753410715728,43,"Friend",0.35
"298","AliciaAmber",0.73037714,5,0.36753410715728,45,"Friend",0.5
"299","AliciaAmber",0.73037714,5,0.36753410715728,8,"Friend",0.427777777777778
"300","AliciaAmber",0.73037714,5,0.36753410715728,20,"Friend",0.284722222222222
"301","AliciaAmber",0.73037714,5,0.36753410715728,40,"Friend",0.6
"302","AliciaAmber",0.73037714,5,0.36753410715728,22,"Friend",0.65
"303","AliciaAmber",0.73037714,5,0.36753410715728,51,"Friend",0.5
"304","AliciaAmber",0.73037714,5,0.36753410715728,24,"Friend",0.45
"305","AliciaAmber",0.73037714,5,0.36753410715728,44,"Friend",0.45
"306","AliciaAmber",0.73037714,5,0.36753410715728,46,"Friend",0.35
"307","AliciaAmber",0.73037714,5,0.36753410715728,9,"Friend",0.361111111111111
"308","AliciaAmber",0.73037714,5,0.36753410715728,57,"Friend",0.738888888888889
"309","AliciaAmber",0.73037714,5,0.36753410715728,4,"Friend",0.372222222222222
"310","AliciaAmber",0.73037714,5,0.36753410715728,33,"Friend",0.4
"311","AliciaAmber",0.73037714,5,0.36753410715728,6,"Friend",0.5
"312","AliciaAmber",0.73037714,5,0.36753410715728,25,"Friend",0.45
"313","AliciaAmber",0.73037714,5,0.36753410715728,27,"Friend",0.3
"314","AliciaAmber",0.73037714,5,0.36753410715728,47,"Friend",0.652777777777778
"315","AliciaAmber",0.73037714,5,0.36753410715728,30,"Friend",0.277777777777778
"316","AliciaAmber",0.73037714,5,0.36753410715728,42,"Friend",0.316666666666667
"317","AliciaAmber",0.73037714,5,0.36753410715728,14,"Friend",0.35
"318","AliciaAmber",0.73037714,5,0.36753410715728,34,"Friend",0.55
"319","AliciaAmber",0.73037714,5,0.36753410715728,53,"Friend",0.25
"320","AliciaAmber",0.73037714,5,0.36753410715728,16,"Friend",0.322222222222222
"321","AliciaAmber",0.73037714,5,0.36753410715728,21,"Friend",0.65
"322","AliciaAmber",0.73037714,5,0.36753410715728,11,"Friend",0.5
"323","AliciaAmber",0.73037714,5,0.36753410715728,23,"Friend",0.520833333333333
"324","AliciaAmber",0.73037714,5,0.36753410715728,52,"Friend",0.45
"325","AliciaAmber",0.73037714,5,0.36753410715728,15,"Friend",0.516666666666667
"326","AliciaAmber",0.73037714,5,0.36753410715728,35,"Friend",0.311111111111111
"327","AliciaAmber",0.73037714,5,0.36753410715728,54,"Friend",0.3
"328","AliciaAmber",0.73037714,5,0.36753410715728,10,"Friend",0.333333333333333
"329","AliciaAmber",0.73037714,5,0.36753410715728,58,"Friend",0.527777777777778
"330","AliciaAmber",0.73037714,5,0.36753410715728,12,"Friend",0.75
"331","AliciaAmber",0.73037714,5,0.36753410715728,48,"Friend",0.6
"332","AliciaAmber",0.73037714,5,0.36753410715728,60,"Friend",0.15
"333","AliciaAmber",0.73037714,5,0.36753410715728,59,"Friend",0.422222222222222
"334","AliciaAmber",0.73037714,5,0.36753410715728,28,"Friend",0.2
"335","AliciaAmber",0.73037714,5,0.36753410715728,36,"Friend",0.55
"336","AliciaAmber",0.73037714,5,0.36753410715728,31,"Friend",0.314285714285714
"337","AliciaAmber",0.73037714,5,0.36753410715728,18,"Friend",0.65
"338","AliciaAmber",0.73037714,5,0.36753410715728,49,"Friend",0.4
"339","AliciaAmber",0.73037714,5,0.36753410715728,37,"Friend",0.45
"340","AliciaAmber",0.73037714,5,0.36753410715728,55,"Friend",0.5
"341","AliciaAmber",0.73037714,5,0.36753410715728,19,"Friend",0.55
"342","AliciaAmber",0.73037714,5,0.36753410715728,50,"Friend",0.270833333333333
"343","AliciaAmber",0.4541149,6,0.36753410715728,1,"Friend",0.5
"344","AliciaAmber",0.4541149,6,0.36753410715728,56,"Friend",0.416666666666667
"345","AliciaAmber",0.4541149,6,0.36753410715728,3,"Friend",0.677777777777778
"346","AliciaAmber",0.4541149,6,0.36753410715728,32,"Friend",0.211111111111111
"347","AliciaAmber",0.4541149,6,0.36753410715728,5,"Friend",0.55
"348","AliciaAmber",0.4541149,6,0.36753410715728,7,"Friend",0.483333333333333
"349","AliciaAmber",0.4541149,6,0.36753410715728,26,"Friend",0.325
"350","AliciaAmber",0.4541149,6,0.36753410715728,39,"Friend",0.416666666666667
"351","AliciaAmber",0.4541149,6,0.36753410715728,2,"Friend",0.666666666666667
