"Target","ChoiceOption","ClipNumber","PID","BlockType","percent.chosen","speaker.sentiment","speaker.clout","overall.sentiment","recent.sentiment","cumulative.sentiment","overall.clout","recent.clout","cumulative.clout","recent.similarity","mean.wordcount"
"Alicia","ShiiAnn",5,10,"Friend",0,0.0744828785478947,49.6744,0.159516444586378,0.234825025214079,0.159516444586378,51.0266666666667,74.5,51.0266666666667,0.21831678,6.5
"Alicia","ShiiAnn",5,37,"Win",0.6,0.0744828785478947,49.6744,0.159516444586378,0.234825025214079,0.159516444586378,51.0266666666667,74.5,51.0266666666667,0.21831678,6.5
"Alicia","ShiiAnn",5,46,"Friend",0,0.0744828785478947,49.6744,0.159516444586378,0.234825025214079,0.159516444586378,51.0266666666667,74.5,51.0266666666667,0.21831678,6.5
"Alicia","ShiiAnn",5,24,"Rival",0.4,0.0744828785478947,49.6744,0.159516444586378,0.234825025214079,0.159516444586378,51.0266666666667,74.5,51.0266666666667,0.21831678,6.5
"Alicia","ShiiAnn",5,53,"Rival",0.8,0.0744828785478947,49.6744,0.159516444586378,0.234825025214079,0.159516444586378,51.0266666666667,74.5,51.0266666666667,0.21831678,6.5
"Alicia","ShiiAnn",5,33,"Friend",0.4,0.0744828785478947,49.6744,0.159516444586378,0.234825025214079,0.159516444586378,51.0266666666667,74.5,51.0266666666667,0.21831678,6.5
"Alicia","ShiiAnn",5,11,"Friend",0,0.0744828785478947,49.6744,0.159516444586378,0.234825025214079,0.159516444586378,51.0266666666667,74.5,51.0266666666667,0.21831678,6.5
"Alicia","ShiiAnn",5,9,"Win",1,0.0744828785478947,49.6744,0.159516444586378,0.234825025214079,0.159516444586378,51.0266666666667,74.5,51.0266666666667,0.21831678,6.5
"Alicia","ShiiAnn",5,60,"Friend",0.8,0.0744828785478947,49.6744,0.159516444586378,0.234825025214079,0.159516444586378,51.0266666666667,74.5,51.0266666666667,0.21831678,6.5
"Alicia","ShiiAnn",5,49,"Win",0.2,0.0744828785478947,49.6744,0.159516444586378,0.234825025214079,0.159516444586378,51.0266666666667,74.5,51.0266666666667,0.21831678,6.5
"Alicia","ShiiAnn",5,32,"Friend",0.2,0.0744828785478947,49.6744,0.159516444586378,0.234825025214079,0.159516444586378,51.0266666666667,74.5,51.0266666666667,0.21831678,6.5
"Alicia","ShiiAnn",5,41,"Win",0,0.0744828785478947,49.6744,0.159516444586378,0.234825025214079,0.159516444586378,51.0266666666667,74.5,51.0266666666667,0.21831678,6.5
"Alicia","ShiiAnn",5,12,"Rival",1,0.0744828785478947,49.6744,0.159516444586378,0.234825025214079,0.159516444586378,51.0266666666667,74.5,51.0266666666667,0.21831678,6.5
"Alicia","ShiiAnn",5,25,"Rival",1,0.0744828785478947,49.6744,0.159516444586378,0.234825025214079,0.159516444586378,51.0266666666667,74.5,51.0266666666667,0.21831678,6.5
"Alicia","ShiiAnn",5,27,"Rival",0.2,0.0744828785478947,49.6744,0.159516444586378,0.234825025214079,0.159516444586378,51.0266666666667,74.5,51.0266666666667,0.21831678,6.5
"Alicia","ShiiAnn",5,2,"Friend",0.333333333333333,0.0744828785478947,49.6744,0.159516444586378,0.234825025214079,0.159516444586378,51.0266666666667,74.5,51.0266666666667,0.21831678,6.5
"Alicia","ShiiAnn",5,4,"Friend",0,0.0744828785478947,49.6744,0.159516444586378,0.234825025214079,0.159516444586378,51.0266666666667,74.5,51.0266666666667,0.21831678,6.5
"Alicia","ShiiAnn",5,59,"Friend",0,0.0744828785478947,49.6744,0.159516444586378,0.234825025214079,0.159516444586378,51.0266666666667,74.5,51.0266666666667,0.21831678,6.5
"Alicia","Tom",3,3,"Win",0.4,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,12,"Win",1,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,25,"Win",0.2,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,58,"Friend",1,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,6,"Win",0.2,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,26,"Friend",1,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,2,"Win",0.2,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,60,"Friend",0.8,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,15,"Friend",1,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,4,"Rival",0.2,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,41,"Rival",0.333333333333333,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,54,"Friend",0.75,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,23,"Win",0.4,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,37,"Win",0.2,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,10,"Rival",0.4,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,39,"Win",0.2,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,48,"Friend",1,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,8,"Win",0.2,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,7,"Win",0.2,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,40,"Rival",0,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,47,"Friend",1,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,27,"Friend",1,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,43,"Win",0.4,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,16,"Rival",0,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,21,"Rival",0.2,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,19,"Win",0.2,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,55,"Rival",0.6,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,5,"Win",0.4,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,14,"Friend",1,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,22,"Win",0.2,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,52,"Win",0.2,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,45,"Win",0.2,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,49,"Rival",0.8,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,13,"Friend",0.6,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,51,"Friend",0.666666666666667,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,33,"Rival",0.2,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,46,"Rival",0.4,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,35,"Win",0.2,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,44,"Rival",0,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,57,"Rival",0.2,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,53,"Friend",0.8,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,59,"Rival",0,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,32,"Win",0.2,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,28,"Win",0.2,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,30,"Rival",0,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,9,"Friend",0.5,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,24,"Win",0.2,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,11,"Rival",0.5,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,34,"Win",0.2,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,56,"Rival",0.2,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,18,"Rival",0,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,50,"Win",0.4,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,42,"Win",0.4,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,31,"Win",0.2,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,20,"Rival",0.2,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,36,"Win",0,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",3,1,"Win",0.2,0.0744828785478947,49.6744,0.0380480399859368,0,0,32.8641666666667,59.6233333333333,59.6233333333333,0.37485945,2.66666666666667
"Alicia","Tom",4,8,"Rival",0.2,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,19,"Rival",0,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,25,"Friend",0.8,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,26,"Rival",0.2,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,12,"Friend",0.8,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,33,"Win",0,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,43,"Friend",1,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,40,"Win",0.4,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,30,"Friend",0.8,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,55,"Rival",0,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,6,"Win",0.4,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,23,"Rival",0.25,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,4,"Friend",0.8,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,52,"Rival",0,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,37,"Friend",0.2,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,39,"Rival",0,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,51,"Rival",0.25,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,27,"Win",0.2,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,34,"Rival",0,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,18,"Rival",0,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,10,"Rival",0.4,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,48,"Rival",0.25,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,11,"Friend",1,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,1,"Rival",0.8,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,50,"Rival",0.2,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,59,"Friend",0.8,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,24,"Friend",0.4,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,41,"Rival",0,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,31,"Friend",0.8,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,20,"Friend",0.5,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,32,"Friend",0.8,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,45,"Rival",0,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,5,"Rival",0.2,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,58,"Rival",0,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,44,"Win",0,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,13,"Rival",0.2,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,53,"Win",0.2,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,9,"Win",0.4,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,54,"Rival",0.333333333333333,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,3,"Win",0.4,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,16,"Friend",1,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,22,"Rival",0,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,14,"Win",0.2,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,2,"Rival",0.333333333333333,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,15,"Rival",0,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,21,"Rival",0,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,46,"Win",0,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,57,"Win",0.4,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,56,"Friend",1,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,28,"Friend",0.6,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,42,"Friend",0.2,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,60,"Win",0,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,35,"Rival",0.6,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,49,"Friend",0.75,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,36,"Friend",0.8,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,7,"Friend",0.8,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Alicia","Tom",4,47,"Win",0.8,0.0744828785478947,49.6744,0.0380480399859368,0.0507307199812491,0.0380480399859368,32.8641666666667,23.9444444444444,32.8641666666667,0.13996263,6.55555555555556
"Amber","Alicia",2,1,"Rival",0.8,0.0701070833945333,52.6822580645161,-0.353553390593274,-0.353553390593274,-0.353553390593274,40.06,40.06,40.06,0.48301935,2
"Amber","Alicia",2,47,"Rival",0,0.0701070833945333,52.6822580645161,-0.353553390593274,-0.353553390593274,-0.353553390593274,40.06,40.06,40.06,0.48301935,2
"Amber","Alicia",2,24,"Win",0,0.0701070833945333,52.6822580645161,-0.353553390593274,-0.353553390593274,-0.353553390593274,40.06,40.06,40.06,0.48301935,2
"Amber","Alicia",2,12,"Friend",0.6,0.0701070833945333,52.6822580645161,-0.353553390593274,-0.353553390593274,-0.353553390593274,40.06,40.06,40.06,0.48301935,2
"Amber","Alicia",2,33,"Friend",0.2,0.0701070833945333,52.6822580645161,-0.353553390593274,-0.353553390593274,-0.353553390593274,40.06,40.06,40.06,0.48301935,2
"Amber","Alicia",2,56,"Win",0.75,0.0701070833945333,52.6822580645161,-0.353553390593274,-0.353553390593274,-0.353553390593274,40.06,40.06,40.06,0.48301935,2
"Amber","Alicia",2,32,"Rival",0.4,0.0701070833945333,52.6822580645161,-0.353553390593274,-0.353553390593274,-0.353553390593274,40.06,40.06,40.06,0.48301935,2
"Amber","Alicia",2,55,"Friend",0.2,0.0701070833945333,52.6822580645161,-0.353553390593274,-0.353553390593274,-0.353553390593274,40.06,40.06,40.06,0.48301935,2
"Amber","Alicia",2,22,"Friend",0.4,0.0701070833945333,52.6822580645161,-0.353553390593274,-0.353553390593274,-0.353553390593274,40.06,40.06,40.06,0.48301935,2
"Amber","Alicia",2,30,"Friend",0.4,0.0701070833945333,52.6822580645161,-0.353553390593274,-0.353553390593274,-0.353553390593274,40.06,40.06,40.06,0.48301935,2
"Amber","Alicia",2,34,"Rival",0.8,0.0701070833945333,52.6822580645161,-0.353553390593274,-0.353553390593274,-0.353553390593274,40.06,40.06,40.06,0.48301935,2
"Amber","Alicia",2,14,"Rival",0.8,0.0701070833945333,52.6822580645161,-0.353553390593274,-0.353553390593274,-0.353553390593274,40.06,40.06,40.06,0.48301935,2
"Amber","Alicia",2,48,"Win",0.2,0.0701070833945333,52.6822580645161,-0.353553390593274,-0.353553390593274,-0.353553390593274,40.06,40.06,40.06,0.48301935,2
"Amber","Alicia",2,59,"Win",0.2,0.0701070833945333,52.6822580645161,-0.353553390593274,-0.353553390593274,-0.353553390593274,40.06,40.06,40.06,0.48301935,2
"Amber","Alicia",2,13,"Rival",0.6,0.0701070833945333,52.6822580645161,-0.353553390593274,-0.353553390593274,-0.353553390593274,40.06,40.06,40.06,0.48301935,2
"Amber","Alicia",2,31,"Rival",0.8,0.0701070833945333,52.6822580645161,-0.353553390593274,-0.353553390593274,-0.353553390593274,40.06,40.06,40.06,0.48301935,2
